"post_id","stock_code","stock_name","title","author","publish_time","reads","comments"
"389368795","688076","ST诺泰","$ST诺泰(SH688076)$ 诺泰血管健康：注射用比伐芦定、氨氯地平阿托伐他汀钙片、依替巴肽注射液、阿托伐他汀钙片、奥美沙坦酯氨氯地平片、依折麦布阿托伐他汀钙片(I)、依折麦布阿托伐他汀钙片(II)","阿福送你一朵小红花","2026-05-18 00:42:42","15280","0"
"389374154","688076","ST诺泰","$ST诺泰(SH688076)$ 正式批文","leoleo99","2026-05-18 01:17:41","21391","11"
"389445940","688076","ST诺泰","$ST诺泰(SH688076)$ 这样跌你们车间的班白加了？","x198921","2026-05-18 05:03:12","14566","1"
"389471324","688076","ST诺泰","$ST诺泰(SH688076)$ 无人问津，什么利好都救不了，熬着吧，创新药=老鼠药；整个板块不行，港股创新药更惨","越来越好运er","2026-05-18 06:38:45","15971","3"
"389497306","688076","ST诺泰","ST诺泰：2025年年度股东会会议资料 网页链接","ST诺泰(SH688076)","2026-05-18 08:26:00","18571","0"
"389524145","688076","ST诺泰","回复@Calm2067: 并不是，看看st诺泰，25年7.19收到预先告知书，12.18收到的正式处罚决定书，五个月，京机是1.17收到的预先告知书，中间还有好几个假期呢//@Calm2067:回复@电子羊:这已经是时间最长的一个了","买花赊月","2026-05-18 10:53:05","14510","0"
"389536869","688076","ST诺泰","$ST诺泰(SH688076)$ 老铁们，我之前31.75解套小赚跑路了，今天又接回来了。和大家一起共同致富","何割韭菜而不食肉糜","2026-05-18 12:17:18","16078","0"
"389641863","688076","ST诺泰","$ST诺泰(SH688076)$ 帮公司冲业绩，第一针打起","物胜于心","2026-05-19 03:16:58","14362","11"
"389684311","688076","ST诺泰","$ST诺泰(SH688076)$大牛市，成交量这么低","垃圾堆里淘金豆豆","2026-05-19 06:23:24","10592","0"
"389707648","688076","ST诺泰","诺泰生物生产的玛士度肽？ 牛","雷电成风","2026-05-19 07:45:00","9033","0"
"389718623","688076","ST诺泰","$ST诺泰(SH688076)$ @策略策略 @琴山涧5686 @leoleo99当下公司基本面现状 公司目前处于产能建成、资质落地、订单逐步导入的蓄力周期，前期大额资本开支压制短期利润，市场情绪低迷，股价处于历史低位，属于典型的 “基本面向上，股价低位错配” 阶段。五年长期格局判断 五年之后的诺泰生物将彻底完成转型，成长为多肽 + 核酸药物双技术平台、兼具原料药 + 高端无菌制剂、海内外市场全覆盖的综合型生物医药企业，行业地位、盈利结构、估值体系都会全面重构。 短期审批节奏、订单释放速度存在小幅波动，但整体向上成长趋势确定；目前属于行业低谷布局阶段，正如当下市场漠视蓄力中的诺泰，未来业绩全面兑现、价值彻底爆发后，将迎来价值重估与趋势性行情，长线成长空间充足，赛道壁垒深厚。 知道来时路，能更好的了解公司基本面； 预判未来3-5年公司增量，避免在底部丢了筹码； 希望更多的人认同公司“时间领先+技术领先”理念，诺泰不仅是这么说的，也是这样做的。一、诺泰生物两大核心厂区完整信息1、连云港工厂1.1 连云港临浦路厂区：原料药专属基地定位：多肽 API、GLP-1 原料药、寡核苷酸原料药生产中心投资明细（分年份）2014-2018 年：早期厂房与基础车间建设，累计投资 5 亿元2019-2022 年：产能技改与 GLP-1 工艺落地，累计投资 3 亿元2023-2025 年：601、602 吨级 GLP-1 专用多肽车间，募投投资 2.1 亿元，落地 5 吨新增多肽产能2024-2026 年：寡核苷酸原料药车间建设，累计投资 3.6 亿元原料药厂区合计总投资：13.7 亿元核心车间与产能601 车间、602 车间：柔性长链修饰多肽车间，原规划司美格鲁肽、替尔泊肽原料药，可无缝切换生产玛仕度肽 API，无需新增设备，仅调整工艺参数整体 GLP-1 多肽原料药总产能：10 吨 / 年寡核苷酸原料药车间：2026 年 3 月正式投产，年产能 1000kg在建项目：寡核苷酸单体 &amp; 中间体车间，完善上游自给配套资质：多年通过 FDA、NMPA 全套 GMP 认证，具备全球出口供货资质原料供应链：司美格鲁肽 90% 以上中间体、片段、单体全部厂区自产，仅少量特殊稀有单体外购，产业链自主可控。1.2 连云港中华药港制剂厂区定位：口服固体制剂 + 无菌注射剂成品生产基地总投资：合计 10 亿元2020-2022 年：土地与土建投入 4.5 亿元2023 年：口服制剂设备与验证投入 3 亿元2024-2026 年：无菌注射剂车间建设投入 2.5 亿元投产状态区分口服固体制剂车间：已全面投产，产能充足，与 GLP-1 注射剂无关无菌注射剂车间：硬件全部完工，设备调试、洁净区验证全部完成，暂未正式投产投产硬性审批流程（必经流程，缺一不可）审批主管单位：江苏省药品监督管理局，由省核查中心派遣国家级无菌药品检查员现场核查完整流程：提交 GMP 检查申请→现场动态核查→出具 GMP 符合性告知书→变更药品生产许可证注射剂范围→完成信达玛仕度肽委托生产备案→正式商业化投产时间预判：2026 年下半年完成全部审批，四季度小批量试产，2027 年全面放量设计产能：无菌预充针注射剂单班年产能 1.2 亿支，优先定向供给信达生物玛仕度肽，剩余产能预留自研司美格鲁肽注射剂使用（2026年4月9日已经申报2型糖尿病和减重）。2、杭州建德厂区定位：纯小分子 CDMO 生产基地，不涉及多肽、GLP-1、寡核苷酸业务累计总投资：6.36 亿元核心业务：抗病毒、抗肿瘤药物高级中间体与小分子原料药，主打海外出口业务现状：产能稳定释放，为公司传统稳健现金业务，无新增大规模在建项目。二、诺泰生物五大核心未来业绩增量（长线成长核心逻辑）第一增量：信达生物玛仕度肽全链条合作【2026年5月6日获批】 原料药稳定供货打底，注射剂车间获批后新增制剂代工业务，短期确定性最强，高毛利属性突出。这也意味着连云港中华药港的制剂业务将从投入期过渡到收获期。并且这种原料药+制剂代工业务正常情况下不会轻易换供应商，因为费时费钱，也找不着像诺泰这样的量大管够、质量好且成本低的稳定供货商。第二增量：海外仿制药企 GLP-1 原料药放量 2026年2月28日公司微信公众号新闻，拿到印度CDSCO FORM CT-19证书。2026年3月20日，印度、东南亚等海外市场司美格鲁肽仿制药逐步上市，诺泰凭借成本优势与认证优势，持续承接海外大批量原料药订单，夯实基本盘。第三增量：自研司美格鲁肽注射剂获批上市放量【今年4月9日申报2.2类创新药，审批中】 国内申报进度行业领先，获批后依托自有原料药 + 自有制剂产能，实现自研品牌药品商业化销售，打开自有品牌盈利空间。另外，已拿到司美格鲁肽口服临床受理号。第四增量：寡核苷酸千公斤级原料药产能释放 国内稀缺多肽 + 寡核苷酸双技术平台，切入下一代核酸药物赛道，开辟全新高增长曲线。 连云港吨级车间2026 年 3 月正式投产，寡核苷酸原料药年产能 1000kg（1 吨），另配套 PMO 100kg、PEG‑环肽 200kg 配置：2 条单批 10kg + 商业化产线、3 条公斤级中试线；单次最大合成 1800mmol；Cytiva 工业级合成 / 纯化系统，全密闭自动化生产 叠加杭州百公斤级基地，总产能国内第一梯队。 注：2025 年前国内寡核苷酸以百公斤级为主；2025–2026 年，诺泰、凯莱英、药明实现千公斤级落地，进入商业化供货时代。 千公斤级产能主要服务已上市核酸药放量、重磅商业化品种（如降脂、肝病、罕见病），是核酸药物产业化分水岭。第五增量：寡核苷酸上游中间体投产 完善全产业链布局，进一步压缩生产成本，提升核酸药物整体毛利率。公司技术优势见：网页链接{诺泰生物司美格鲁肽专利 “一种基于SPPS-LPPS混合法的索玛鲁肽大片段偶联工艺” 解读及生产成本及周期分析 $ST诺泰(SH688076)$ @策略策略 你要的司美格鲁肽成本优势依据。专利基本信息见下图：豆包帮解读了一下专利对生... - 雪球}国际认证、原料药产能与成本、国内外合作见：网页链接{st诺泰超跌了吗？ $ST诺泰(SH688076)$ 周末仔细看了 诺泰生物 的资料，认为超跌了，已补仓，欢迎主力继续砸。看好未来几年 诺泰... - 雪球}说明：数据整理使用了豆包AI，基本与我对公司了解的信息一致。仅供参考，不作为股票买卖依据，不对之处请指正。","laotang926","2026-05-19 08:35:24","31142","22"
"389785649","688076","ST诺泰","$ST诺泰(SH688076)$ 还有啥可说的呢，风口，创新药，标杆，诺泰生物。","策略策略","2026-05-19 14:53:35","17192","1"
"389811850","688076","ST诺泰","$翰宇药业(SZ300199)$ 从公告发布节奏，结合换手率看，盈利盘要变现了，甚至已经变现了。$ST诺泰(SH688076)$ 诺泰营收净利产能都是翰宇的倍数，估值是翰宇的一半。孰高孰低？","值得ing","2026-05-19 23:04:18","38429","8"
"389903603","688076","ST诺泰","$ST诺泰(SH688076)$ 没有流动性 没有量肯定起不来，慢慢熬吧","选股上人萧刹","2026-05-20 05:14:41","11819","0"
"389907658","688076","ST诺泰","回复@大趋势低吸: 是的st板块没啥资金关注的，同样是减肥药st诺泰和翰宇药业就是好的对比//@大趋势低吸:回复@嘻嘻哈哈金饼果子:这就是不信st的结果。当时雪球发了好几条还有人喷我","回本就是跑路时","2026-05-20 05:28:34","12821","0"
"389911325","688076","ST诺泰","曲折向上，韧性生长！$ST诺泰(SH688076)$","琴山涧5686","2026-05-20 05:41:25","16722","0"
"389911684","688076","ST诺泰","$ST诺泰(SH688076)$ 基本面与走势背离的程度令人发指","短中长线卧倒选手","2026-05-20 05:42:41","14082","0"
"389913338","688076","ST诺泰","$ST诺泰(SH688076)$ 非要装死到半年报吗？","拙工巧匠","2026-05-20 05:48:29","15312","2"
"389983465","688076","ST诺泰","ST诺泰：关于公司控股股东、实际控制人续签一致行动协议的公告 网页链接","ST诺泰(SH688076)","2026-05-20 10:49:02","16484","0"
"390212090","688076","ST诺泰","诺泰生物业绩好于预期 寡核苷酸从战略赛道进入商业化兑现期（券周刊4月30日，原文30%精简版）2026年4月29日，诺泰生物发布2025年报与2026年一季报，业绩整体超预期，短期利润波动不改长期成长，GLP-1原料药放量、CDMO订单释放、产能扩张三大增长动力持续兑现。2025年公司营收19.43亿元（同比+19.57%），扣非归母净利润3.7亿元；2026年一季度营收5.5亿元、扣非净利润1.2亿元。公司自主业务营收占比70.4%，海外收入占比70%，多肽、小分子业务毛利率分别达78%、58%。目前公司手握大量获批原料药与制剂文号，多个品种通过FDA审评，海外客户覆盖全球知名药企，CDMO业务服务创新药全研发周期，与Incyte、吉利德等企业深度绑定。寡核苷酸成为公司第二核心增长曲线，正式迈入高速商业化阶段。连云港吨级寡核苷酸车间落地投产，合成规模大幅跃升，软硬件配置国际顶尖，可覆盖全球客户全流程CDMO需求。公司早已为全球TOP10药企完成siRNA原料药工艺验证并规模化供货，单项目年营收超1亿元，单价为传统多肽3倍以上。自研乙肝GalNAc-siRNA一期临床病毒抑制率82%，优于海外Alnylam同类产品，预计2026年达成二期对外合作，首付款约5000万美元。技术端构建差异化壁垒：独创“固相+液相”双合成工艺，相较传统工艺生产成本降低22%；GalNAc肝靶向递送、PMO单体合成工艺均实现行业领先突破，杂质控制能力远超行业平均。叠加FDA cGMP合规认证与海外头部药企稳定合作，公司全球竞争力持续加固。全球小核酸药物市场未来7年复合增速16.8%，成长空间广阔。诺泰生物依靠“多肽+寡核苷酸”双技术平台布局高潜力赛道，长期成长动能充足。- 搜狐权威完整转载版（和你截图文字100%对应）：网页链接","飞翔0018","2026-05-21 09:17:21","9094","0"
"390237744","688076","ST诺泰","$ST诺泰(SH688076)$ 今天的盘面没什么好说的，能走成这样已经不错了","猎庄者小号","2026-05-21 11:58:44","9596","0"
"390255281","688076","ST诺泰","$ST诺泰(SH688076)$ 说点个人看法，公司2025年的盈利负增长，2026年一季度盈利还是负增长，我看来公司的多肽业务基本就到天花板了，公司的后续增长是看寡核苷酸业务了。什么时候公司的寡核苷酸业务爆发了，公司的股价就会大涨了。在这之前，公司摘帽之前公司的股价也会上涨一下。其他时候，公司的股价应该都不会大涨了（这个大涨指市值突破150亿）。","范蠡老乡","2026-05-21 13:44:54","20013","34"
"390304883","688076","ST诺泰","$ST诺泰(SH688076)$ 更正下哈哈","赚钱需要耐心点","2026-05-22 01:11:08","9216","7"
"390328772","688076","ST诺泰","$ST诺泰(SH688076)$ 这货跟翰宇药业没法比","踏实的涨幅小天文台","2026-05-22 02:09:00","7168","0"
"390331634","688076","ST诺泰","回复@范蠡老乡: 多肽和寡核甘酸都有美好的未来，现在才刚刚开始在你这就结束了。比如印度司美格鲁肽仿制药上市，诺泰是目前中国唯一合规的原料药供应商；司美格鲁肽注射剂正在申报上市，给信达生物提供玛仕度肽原料药和制剂代工。。。//@范蠡老乡:回复@范蠡老乡:我的看法，在寡核苷酸业务爆发之前，公司依靠多肽，公司的年盈利很难突破6亿。即便国内多肽业务多了，国外多肽业务也多了，公司的盈利依然很难突破6亿，所以我认为公司的多肽业务基本就到天花板。昨天晚上之前我也一直认为公司的多肽业务还会继续增长，还会给公司的利润提供快速增长的动力。昨天晚上我又看数据的时候，突然感觉公司的多肽业务可能是到天花板了，即便销售量增加了，价格会下降的更多，所以利润不会有快速增长了。公司25年4季度是下滑的，26年一季度营收下滑2%，利润下滑15%。连续两个季度，6个月，都是下滑的。再对比 圣诺和瀚宇的高速增长。行业在快速增长，其他竞争对手在快速增长，只有诺泰在下滑。所以我认为诺泰的多肽业务基本到天花板了。当然即便我感觉公司的多肽业务到天花板了，我依然会持有到摘帽。这只是我自己的看法。","laotang926","2026-05-22 02:15:25","11402","0"
"390332234","688076","ST诺泰","$ST诺泰(SH688076)$ 老奶奶都不扶，就服你","垃圾堆里淘金豆豆","2026-05-22 02:16:48","9990","0"
"390336149","688076","ST诺泰","$ST诺泰(SH688076)$ 服了服了，真是个建筑老板无下限啊一个烂泥扶不上墙的垃圾公司","越来越好运er","2026-05-22 02:25:35","8391","0"
"390337097","688076","ST诺泰","$ST诺泰(SH688076)$ 看看翰宇药业 真让人羡慕","选股上人萧刹","2026-05-22 02:27:42","8990","2"
"390347587","688076","ST诺泰","$ST诺泰(SH688076)$ 跌到28又可以加仓了","luoxuelzc","2026-05-22 02:53:31","8148","0"
"390348028","688076","ST诺泰","今天费不费拉一根比5月8日还大的阳线呢？$ST诺泰(SH688076)$","琴山涧5686","2026-05-22 02:54:39","15350","12"
"390351820","688076","ST诺泰","$ST诺泰(SH688076)$ 差错更正发完就该拉升了吧","拙工巧匠","2026-05-22 03:05:07","13400","1"
"390376686","688076","ST诺泰","回复@范蠡老乡: 这几个问题，我刚回复过另外一个人，但是我看他把我的回复给删了。那我就再回复一下。印度市场的司美原料药，印度国内也有生产厂家，中国国内的凯莱英、诺泰、圣诺、瀚宇等等等等很多生产企业。司美原料药接下来就是量增价降，毛利不断降低，盈利能维持住就算不错了。司美国内仿制药上市，一是要等到27年，二是国内几十家企业都在抢这个市场，会直接把价格打到地板上。再说玛仕度肽，信达生物能给诺泰多少的采购额？我持谨慎态度，我认为采购额会非常小。//@范蠡老乡:回复@范蠡老乡:我的看法，在寡核苷酸业务爆发之前，公司依靠多肽，公司的年盈利很难突破6亿。即便国内多肽业务多了，国外多肽业务也多了，公司的盈利依然很难突破6亿，所以我认为公司的多肽业务基本就到天花板。昨天晚上之前我也一直认为公司的多肽业务还会继续增长，还会给公司的利润提供快速增长的动力。昨天晚上我又看数据的时候，突然感觉公司的多肽业务可能是到天花板了，即便销售量增加了，价格会下降的更多，所以利润不会有快速增长了。公司25年4季度是下滑的，26年一季度营收下滑2%，利润下滑15%。连续两个季度，6个月，都是下滑的。再对比 圣诺和瀚宇的高速增长。行业在快速增长，其他竞争对手在快速增长，只有诺泰在下滑。所以我认为诺泰的多肽业务基本到天花板了。当然即便我感觉公司的多肽业务到天花板了，我依然会持有到摘帽。这只是我自己的看法。","范蠡老乡","2026-05-22 04:52:52","11168","1"
"390390191","688076","ST诺泰","先挨套，再分析。世界肥胖联盟《2025 世界肥胖报告》，全球超重总人数≈29 亿，全球肥胖总人数≈10 亿；国家卫健委2020 年报告，超重 + 肥胖：约 5 亿人。GLP-1 受体激动剂“一药多效”：核心是降糖 + 减重，同时对心、肾、肝、代谢综合征等多种慢性病有明确获益，部分已获批适应症，其他处于临床实验中。本质：GLP-1 是10 亿级代谢病人群的长期刚需药，不是短期网红药。产能———先入关中者为王。$ST诺泰(SH688076)$","道化自然","2026-05-22 05:44:33","18042","0"
"390414166","688076","ST诺泰","$ST诺泰(SH688076)$ 说一点，任何一件产品，中国厂家几十、上百家很正常，比如汽车，锂电池，比如风电，比如光伏，比如小分子药物代工，比如信创，比如光纤光模块，比如机器人，司美原料药有规模且投产的不足十家，凸显稀缺性，需要fda认证，凸显门槛。诺泰生物。资金不做人，我也没办法，目标1500，分批加仓最佳策略。","策略策略","2026-05-22 06:53:14","33786","31"
"390416578","688076","ST诺泰","你举例的这些行业，以及公司。不能类比 诺泰生物。应该类比 药明。药明主要是给原研药提供cdmo的。药明会吃到这个行业红利。但是诺泰主要是给仿制药企业提供原料药，前几年诺泰已经吃过了这个行业的红利了。今年和明年，诺泰能维持住5亿-6亿的利润，利润不大幅下滑就已经很厉害了。","范蠡老乡","2026-05-22 07:00:29","21770","13"
"390418205","688076","ST诺泰","回复@范蠡老乡: 给仿制药提供原料药，是在专利到期之后才会快速放量。减肥药这个市场非常大，那么多家仿制药对原料药的需求甚至超过原研药。诺泰的优势在于合规认证+商业化产能+成本优势//@范蠡老乡:回复@策略策略:你举例的这些行业，以及公司。不能类比 诺泰生物。应该类比 药明。药明主要是给原研药提供cdmo的。药明会吃到这个行业红利。但是诺泰主要是给仿制药企业提供原料药，前几年诺泰已经吃过了这个行业的红利了。今年和明年，诺泰能维持住5亿-6亿的利润，利润不大幅下滑就已经很厉害了。","laotang926","2026-05-22 07:04:43","20009","9"
"390424441","688076","ST诺泰","回复@范蠡老乡: 药明的红利期在药物专利期内、诺泰红利期在专利期外，今年才开始逐步展现，以前的增长只是美国药房之前给了仿制药一点市场机会而已//@范蠡老乡:回复@策略策略:你举例的这些行业，以及公司。不能类比 诺泰生物。应该类比 药明。药明主要是给原研药提供cdmo的。药明会吃到这个行业红利。但是诺泰主要是给仿制药企业提供原料药，前几年诺泰已经吃过了这个行业的红利了。今年和明年，诺泰能维持住5亿-6亿的利润，利润不大幅下滑就已经很厉害了。","evanslv","2026-05-22 07:22:16","19461","1"
"390434959","688076","ST诺泰","回复@laotang926: 你说的对。技术的门槛不高，不代表 认证、商业化等不存在门槛。但是这些门槛，诺泰跨过去了，药明、凯莱英早跨过去了。圣诺、瀚宇等很快也都能跨过去。//@laotang926:回复@范蠡老乡:生产出来的量是多少？有FDA等认证吗？成本有没有优势？撇开这些谈门槛没有意义","范蠡老乡","2026-05-22 08:05:34","15808","1"
"390686790","688076","ST诺泰","如果说 GLP-1 的上半场，是一场由礼来和诺和诺德统治的、极其惨烈的产能与手速遭遇战；那么站在2026 年 5 月的当下，这场战役的定义已经被彻底改写。刚刚过去的几周，医疗与资本市场被三枚重磅炸弹连续轰炸：首先是科学天花板再度被掀翻。克利夫兰诊所在 ASCO 投下震撼弹，临床数据显示 GLP-1 展现出令人惊叹的抗癌多效性，适应症正在从减肥、糖尿病向肿瘤微环境无限延伸。其次是终极技术的降维打击。荷兰正式批准了全球首款“打一针管几年”的胰腺靶向 GLP-1 基因疗法进入人体临床。最后是国产创新药的里程碑正面硬刚。中国本土企业闻泰医药的口服小分子 VCT220 刚刚公布了极其惊艳的中国 III 期顶线数据，52周减重超 12.4%，且彻底解除了“空腹、限水”的苛刻限制。GLP-1 的上半场比的是谁先上市，下半场比的是谁先迭代。当市场还在为某家药企的司美格鲁肽仿制药“进入三期”而拉涨停时，行业高层心里都清楚：第一代单靶点多肽打针药的红利期已经进入倒计时。基因疗法、口服小分子以及多靶点迭代，才是分食下一个万亿市场的终局钥匙。在这场交棒的阵痛期里，谁在掏真金白银做管线？谁又在借着概念的风口在风中裸泳？1. Fractyl Health 的“疯狂实验”：“一针管几年”究竟是降维打击还是疯狂画饼？当大众还在纠结是“每周打一针”还是“每天吃一粒”时，资本市场已经开始为“打一针管几年”的科幻故事买单。Fractyl Health 获得临床许可的RJVA-001，代表了这一赛道最激进的上限。它的操作逻辑极其硬核，甚至有些“疯狂”：它不是传统的皮下注射，而是由消化内镜医生通过超声引导，拿一根长针穿过胃壁，直接扎进患者的胰腺。它利用 AAV9 病毒载体，强行“改造”胰腺里的 β 细胞，让它们在血糖升高时，“顺便”自己分泌 GLP-1。这是一场精妙的“生理学对药理学的降维打击”，它追求局部高浓度、全身低暴露，近乎完美地解决了传统打针药让人痛不欲生的胃肠道副作用和停药反弹痛点。但冷静下来，在商业上，我们必须给狂热的炒作浇上一盆冷水：基因疗法是一张无法退票的单程车票。如果传统司美格鲁肽打多了、副作用太大，停药就行；但 RJVA-001 一旦注射，如果启动子失控导致胰腺永无止境地过量分泌 GLP-1，患者将面临致命的长期低血糖休克，你无法把打进细胞的基因再抠出来。再加上内镜手术穿刺、胰腺炎风险以及高昂的商业化成本，这项技术在 2026 年依然是前沿资本的“宏大叙事”，短期内绝不可能颠覆大众消费级的减肥市场。凡是现在宣称自己要跟进“基因减肥”的国内标的，100% 是在蹭热度。2. 闻泰医药 VCT220：口服小分子的“真神降临”与真正的口服自由如果说基因疗法负责“仰望星空”，那么以闻泰医药VCT220为代表的口服小分子，则负责在 2026 年“脚踏实地”地收割战场。在此之前，诺和诺德的口服司美格鲁肽（Rybelsus）是一个向技术妥协的“半成品”。因为多肽极易被胃酸降解，患者每天早晨必须空腹、用不超过 120 毫升的纯水送服，且服药后 30 分钟内不能吃任何东西。即使如此伺候，其真实世界的胃肠道生物利用度也只有可怜的 1% 左右。而闻泰医药刚刚交出完整III 期数据的 VCT220，走的是非肽类小分子路线。小分子化学药的成熟，意味着对多肽固相合成产业链的全面解构：体验的解放：它是纯化学药，结构稳定，完全不怕胃酸，患者不受任何饮食、饮水限制。随餐服，饭后服，怎么方便怎么来。成本的阶级压制：传统多肽药物的生产成本高昂，且全球产能严重卡脖子。而小分子可以用最传统的化工合成线大规模量产，成本只有多肽的几十分之一。判断一家药企在口服小分子上是不是真做，最硬的指标是“出海能力”。早在 2024 年底，海外巨头箕星药业就砸下重金买断了 VCT220 大中华区以外的全球权益。2026 年的今天，VCT220 在国内推进高血压等肥胖并发症的 2 期临床，而在美国则全速推进减重注册。这种能被国际规范市场买单的自研核心数据，才是真创新的金标准。3. 拆解产业链：谁在加班赚美金，谁在互动易演戏？当行业的演进从“打针多肽”向“口服小分子”和“多靶点迭代”过渡时，A 股和港股的产业链利益正在重新洗牌。我们可以用两面镜子，把那些伪装者照得清清楚楚。上游原料药与辅料：看“海外注册证”还是看“实验室PPT”？司美格鲁肽的全球专利悬崖正在逼近，上游多肽原料药（API）成了炒作重灾区。真做派：像诺泰生物、圣诺生物。硬指标是他们的原料药拿到了美国 FDA 的 DMF（药物主文件）激活状态，或者欧洲 CEP 认证，拥有吨级以上的规范产能，赚的是跨国大厂满负荷订单的真金白银。蹭概念派：许多传统原料药小盘股，常年在交易所互动易上回复：“公司已成功研发司美格鲁肽原料药，目前处于小试/中试阶段”。在 2026 年，没有规范市场 DMF 激活的克级、公斤级实验室多肽合成，商业价值无限趋近于零。中游 CDMO：看“反应器体积”还是看“概念车间”？礼来和诺和诺德的全球抢产大战还在继续，国内唯有顶级巨头能接住这泼天富贵。真做派：药明康德、凯莱英。两家巨头在过去两年疯狂扩产，固相合成反应器总资本高达数万升，直接嵌入了全球一线 MNC（跨国药企）的商业化供应链。蹭概念派：常年做农药中间体或传统小分子的三线 CDMO，突然公告宣布“投资数千万元改建多肽线”。跨国大厂的供应链审计长达 2-3 年，等这些低效产能建好、认证通过，下半场小分子口服药都快把初代多肽内卷完了。下游终端：看“全靶点迭代”还是看“买来的淘汰货”？真做派：信达生物的玛仕度肽（GLP-1/GCGR 双靶）已经进入商业化兑现期；恒瑞医药利用长效多肽、口服小分子进行全靶点矩阵式围剿，且海外权益成功高价出海。需要理智审视的派别：华东医药固然靠初代利拉鲁肽仿制药赚到了国内第一波红利。但利拉鲁肽是“一天打一次”的过时品种。如果后期在多靶点和口服小分子上不能迅速自证，其长线天花板在下半场的降维打击面前会非常被动。至于那些从服装、地产转型，花点小钱从国外买来一个“已经临床一期、但在海外早就被卷死”的边缘靶点管线来拉抬股价的企业，一律视为割韭菜的“借尸还魂”。结语：给投资者的三张“降维卸妆表”GLP-1 的竞争，已经从“有没有”变成了“多快、多方便、管多远、管多宽”。在这个交替的节点上，我们要帮读者摘掉滤镜，用三个简单粗暴的指标给概念股“卸妆”：看临床数据，不看临床进度：别听公关稿吹嘘“已进三期”，去扒它的减重率有没有突破 10%？恶心呕吐的停药率是不是高于 15%？数据平庸的管线，上市之日就是见光死之时。看海外认证，不看国内申报：拿不到跨国供应链入场券的原料药和 CDMO，产能只能在国内内卷。看技术代际，不看单靶点仿制：2026 年还在募资做“单靶点多肽仿制药”的，本质上和在 4G 时代末期宣布斥巨资建 3G 基站没有任何区别。本文首发于公众号【枕流望斗】，专注硬核产业研究与宏观趋势，欢迎同行围观","枕流望斗","2026-05-25 01:12:43","34056","2"
"390703732","688076","ST诺泰","$ST诺泰(SH688076)$ 10天能跌9天，完全没有资金关注","垃圾堆里淘金豆豆","2026-05-25 02:00:11","15226","2"
"390759705","688076","ST诺泰","$ST诺泰(SH688076)$ 你是真的牛批","短中长线卧倒选手","2026-05-25 05:26:13","17229","1"
"390779088","688076","ST诺泰","$ST诺泰(SH688076)$ 眼泪又流出来了，这次能坚挺多久？","短中长线卧倒选手","2026-05-25 06:31:18","17568","3"
"390796446","688076","ST诺泰","$ST诺泰(SH688076)$ 这也没办法。商业航天里st臻镭市值都比铖昌低不少了，诺泰那么差也头疼","萤火之约","2026-05-25 07:27:02","15598","0"
"390797668","688076","ST诺泰","$ST诺泰(SH688076)$z在大家的期盼中，诺泰终于雄起一把，直接 火箭发射，然后半路就吐了。","大地飞鹰23","2026-05-25 07:32:12","14366","0"
"390856274","688076","ST诺泰","$ST诺泰(SH688076)$ 看来要完犊子了。VCT220（海外代号 CX11）是由成都闻泰医药科技股份有限公司自主研发的每日一次口服小分子非肽类 GLP-1 受体激动剂，主要用于超重或肥胖人群的体重管理，同时布局 2 型糖尿病、高血压及其他心血管代谢疾病领域。核心产品优势给药便捷性：每日一次口服，无饮食饮水限制，无需固定服药时间，大幅提升患者依从性滴定速度快：最快6 周即可完成剂量滴定，缩短患者适应周期储存条件宽松：无需冷藏或避光保存，极大降低药品流通运输与居家存放成本，尤其适合医疗条件薄弱地区生产成本低：通过化学合成方式制备，相比多肽类 GLP-1 药物具有显著的成本优势二、最新临床进展与数据解读关键 Ⅲ 期减重研究顶线结果（2026 年 5 月 18 日公布）试验设计：多中心、随机、双盲、安慰剂对照研究，共纳入 840 例肥胖（BMI≥28 kg/m²）或超重（24 kg/m²≤BMI&lt;28 kg/m²）且至少伴有一种体重相关合并症的成人受试者，按 1:1:1 随机分配接受 VCT220 片 120mg、160mg 或安慰剂治疗，每日一次口服持续 52 周疗效数据：120mg 剂量组：第 52 周体重较基线平均下降12.2%160mg 剂量组：第 52 周体重较基线平均下降12.4%安慰剂组：第 52 周体重较基线平均下降1.3%两组数据均具有极显著的统计学差异（p&lt;0.001）安全性数据：整体安全性良好，安全性特征与已上市同类 GLP-1 受体激动剂类似最常见的不良事件为胃肠道相关不良事件，主要发生于前期滴定阶段，以 1、2 级为主未发生≥3 级的恶心或呕吐两个剂量组中，因治疗相关不良事件终止治疗的比例仅为 1.8%研究期间未发现肝脏安全性信号","达粉","2026-05-25 13:34:31","20424","3"
"390859094","688076","ST诺泰","对诺泰生物评价很真实。","A8171715491","2026-05-25 13:55:11","18472","0"
"390905571","688076","ST诺泰","$ST诺泰(SH688076)$ 昨天涨的，今天一哆嗦就还回去了","垃圾堆里淘金豆豆","2026-05-26 01:42:24","17026","0"
"390908414","688076","ST诺泰","$ST诺泰(SH688076)$ 昨天尾盘拉那一下干嘛，像抽筋","蛋花小炒饭","2026-05-26 01:48:00","18214","0"
"390914253","688076","ST诺泰","$ST诺泰(SH688076)$ 我情愿你昨天别拉那个破尾盘","短中长线卧倒选手","2026-05-26 01:58:59","20294","4"
